1	17848.7
2	0.157486
3	0.0528872
4	0.0148722
5	0.00373147
6	0.000450741
7	2.05237e-05
8	3.24222e-06
9	8.35565e-08
10	6.73223e-12
11	3.46978e-18
12	4.06422e-24
13	4.84432e-28
14	4.81317e-28
15	4.81317e-28
j=0	k=1	p=-1.04083e-16	1.08334e-32
j=0	k=2	p=-8.34836e-17	1.78029e-32
j=0	k=3	p=3.20924e-17	1.88328e-32
j=0	k=4	p=1.00614e-16	2.8956e-32
j=0	k=5	p=8.67362e-18	2.90312e-32
j=0	k=6	p=-1.04083e-17	2.91395e-32
j=0	k=7	p=-3.29597e-17	3.02259e-32
j=0	k=8	p=-3.46945e-18	3.02379e-32
j=0	k=9	p=-5.55112e-17	3.33194e-32
j=0	k=10	p=-4.77049e-17	3.55951e-32
j=0	k=11	p=1.43982e-16	5.6326e-32
j=0	k=12	p=-4.42354e-17	5.82827e-32
j=0	k=13	p=-2.60209e-17	5.89598e-32
j=0	k=14	p=-6.63532e-17	6.33626e-32
j=0	k=15	p=-2.1684e-18	6.33673e-32
j=0	k=16	p=-5.08491e-17	6.59529e-32
j=0	k=17	p=5.55112e-17	6.90344e-32
j=0	k=18	p=-6.76542e-17	7.36115e-32
j=0	k=19	p=4.16334e-17	7.53448e-32
j=0	k=20	p=-2.42861e-17	7.59346e-32
j=0	k=21	p=-5.72459e-17	7.92117e-32
j=0	k=22	p=-1.35308e-16	9.75201e-32
j=0	k=23	p=-1.9082e-17	9.78842e-32
j=0	k=24	p=-3.81639e-17	9.93407e-32
j=0	k=25	p=-1.73472e-17	9.96416e-32
j=0	k=26	p=3.38271e-17	1.00786e-31
j=0	k=27	p=7.1991e-17	1.05969e-31
j=0	k=28	p=-1.90792e-16	1.4237e-31
j=0	k=29	p=-1.47451e-17	1.42588e-31
j=0	k=30	p=-1.34441e-16	1.60662e-31
j=0	k=31	p=1.9082e-17	1.61026e-31
j=0	k=32	p=9.06393e-17	1.69242e-31
j=0	k=33	p=4.85723e-17	1.71601e-31
j=0	k=34	p=-2.60209e-17	1.72278e-31
j=0	k=35	p=-4.16334e-17	1.74011e-31
j=0	k=36	p=-9.02056e-17	1.82149e-31
j=0	k=37	p=-1.61329e-16	2.08176e-31
j=0	k=38	p=4.16334e-17	2.09909e-31
j=0	k=39	p=3.98986e-17	2.11501e-31
j=0	k=40	p=1.73472e-17	2.11802e-31
j=0	k=41	p=8.67362e-18	2.11877e-31
j=0	k=42	p=-2.12504e-17	2.12329e-31
j=0	k=43	p=6.1149e-17	2.16068e-31
j=0	k=44	p=-2.42861e-17	2.16658e-31
j=0	k=45	p=-1.05818e-16	2.27855e-31
j=0	k=46	p=-3.1225e-17	2.2883e-31
j=0	k=47	p=-2.64545e-17	2.2953e-31
j=0	k=48	p=1.66533e-16	2.57263e-31
j=0	k=49	p=-1.9082e-17	2.57628e-31
j=0	k=50	p=-5.89806e-17	2.61106e-31
j=0	k=51	p=-2.08167e-17	2.6154e-31
j=0	k=52	p=5.20417e-18	2.61567e-31
j=0	k=53	p=6.07153e-18	2.61604e-31
j=0	k=54	p=5.55112e-17	2.64685e-31
j=0	k=55	p=9.45424e-17	2.73623e-31
j=0	k=56	p=5.20417e-18	2.7365e-31
j=0	k=57	p=1.32273e-17	2.73825e-31
j=0	k=58	p=4.59702e-17	2.75939e-31
j=0	k=59	p=5.37764e-17	2.7883e-31
j=0	k=60	p=5.89806e-17	2.82309e-31
j=0	k=61	p=6.41848e-17	2.86429e-31
j=0	k=62	p=-2.28983e-16	3.38862e-31
j=0	k=63	p=2.34188e-16	3.93706e-31
j=0	k=64	p=-1.96024e-16	4.32131e-31
j=0	k=65	p=-3.6375e-17	4.33455e-31
j=0	k=66	p=7.02563e-17	4.38391e-31
j=0	k=67	p=-3.64292e-17	4.39718e-31
j=0	k=68	p=-9.75782e-18	4.39813e-31
j=0	k=69	p=-5.89806e-17	4.43292e-31
j=0	k=70	p=-4.12647e-16	6.13569e-31
j=0	k=71	p=1.60462e-17	6.13827e-31
j=0	k=72	p=-8.1532e-17	6.20474e-31
j=0	k=73	p=6.93889e-18	6.20523e-31
j=0	k=74	p=-3.64292e-17	6.2185e-31
j=0	k=75	p=0	6.2185e-31
j=0	k=76	p=-2.94903e-17	6.22719e-31
j=0	k=77	p=-2.42861e-17	6.23309e-31
j=0	k=78	p=3.55618e-17	6.24574e-31
j=0	k=79	p=2.70617e-16	6.97807e-31
j=0	k=80	p=-5.03937e-16	9.5176e-31
j=0	k=81	p=-9.71445e-17	9.61197e-31
j=0	k=82	p=-3.55618e-17	9.62462e-31
j=0	k=83	p=-1.66533e-16	9.90195e-31
j=0	k=84	p=-4.75314e-16	1.21612e-30
j=0	k=85	p=-1.95156e-17	1.2165e-30
j=0	k=86	p=2.80158e-16	1.29499e-30
j=0	k=87	p=5.89806e-17	1.29847e-30
j=0	k=88	p=7.80626e-18	1.29853e-30
j=0	k=89	p=-9.97466e-17	1.30848e-30
j=0	k=90	p=3.00975e-16	1.39906e-30
j=0	k=91	p=-1.14492e-16	1.41217e-30
j=0	k=92	p=-2.71051e-17	1.41291e-30
j=0	k=93	p=-1.99493e-17	1.4133e-30
j=0	k=94	p=4.34115e-16	1.60176e-30
j=0	k=95	p=3.7817e-16	1.74477e-30
j=0	k=96	p=1.04083e-17	1.74488e-30
j=0	k=97	p=1.12865e-16	1.75762e-30
j=0	k=98	p=2.15106e-16	1.80389e-30
j=0	k=99	p=5.43315e-15	3.13231e-29
j=1	k=2	p=6.57027e-17	3.13274e-29
j=1	k=3	p=-1.81018e-15	3.46041e-29
j=1	k=4	p=7.53737e-16	3.51723e-29
j=1	k=5	p=-1.63064e-16	3.51988e-29
j=1	k=6	p=-9.36751e-17	3.52076e-29
j=1	k=7	p=-2.54484e-15	4.16838e-29
j=1	k=8	p=-1.73472e-18	4.16838e-29
j=1	k=9	p=1.30104e-17	4.1684e-29
j=1	k=10	p=-3.37404e-15	5.30681e-29
j=1	k=11	p=-3.46381e-15	6.50661e-29
j=1	k=12	p=-3.16587e-17	6.50671e-29
j=1	k=13	p=4.33681e-17	6.5069e-29
j=1	k=14	p=5.1608e-16	6.53353e-29
j=1	k=15	p=2.64545e-17	6.5336e-29
j=1	k=16	p=-6.49437e-17	6.53402e-29
j=1	k=17	p=-1.19696e-16	6.53546e-29
j=1	k=18	p=-2.47372e-15	7.14738e-29
j=1	k=19	p=-8.32667e-17	7.14808e-29
j=1	k=20	p=1.9082e-17	7.14811e-29
j=1	k=21	p=2.69316e-15	7.87342e-29
j=1	k=22	p=-6.50521e-17	7.87385e-29
j=1	k=23	p=9.06393e-17	7.87467e-29
j=1	k=24	p=-5.55979e-16	7.90558e-29
j=1	k=25	p=-1.04083e-16	7.90666e-29
j=1	k=26	p=-6.07153e-18	7.90667e-29
j=1	k=27	p=4.23706e-16	7.92462e-29
j=1	k=28	p=-5.72364e-16	7.95738e-29
j=1	k=29	p=8.67362e-19	7.95738e-29
j=1	k=30	p=3.11383e-16	7.96707e-29
j=1	k=31	p=-5.81132e-17	7.96741e-29
j=1	k=32	p=4.64581e-17	7.96763e-29
j=1	k=33	p=-1.01481e-16	7.96866e-29
j=1	k=34	p=-9.36751e-17	7.96954e-29
j=1	k=35	p=-1.38778e-17	7.96956e-29
j=1	k=36	p=-2.1684e-16	7.97426e-29
j=1	k=37	p=3.25694e-16	7.98486e-29
j=1	k=38	p=-5.20417e-18	7.98487e-29
j=1	k=39	p=-1.9082e-17	7.9849e-29
j=1	k=40	p=-6.12531e-15	1.17368e-28
j=1	k=41	p=-3.85195e-15	1.32206e-28
j=1	k=42	p=3.42608e-17	1.32207e-28
j=1	k=43	p=2.25514e-17	1.32208e-28
j=1	k=44	p=-6.59195e-17	1.32212e-28
j=1	k=45	p=-5.29785e-15	1.60279e-28
j=1	k=46	p=-1.33053e-15	1.6205e-28
j=1	k=47	p=2.79507e-16	1.62128e-28
j=1	k=48	p=9.71445e-17	1.62137e-28
j=1	k=49	p=-4.93529e-16	1.62381e-28
j=1	k=50	p=-6.41154e-15	2.03488e-28
j=1	k=51	p=4.75314e-15	2.26081e-28
j=1	k=52	p=4.17114e-15	2.43479e-28
j=1	k=53	p=3.64292e-17	2.43481e-28
j=1	k=54	p=-9.36751e-17	2.43489e-28
j=1	k=55	p=1.17961e-16	2.43503e-28
j=1	k=56	p=-1.1189e-16	2.43516e-28
j=1	k=57	p=1.08203e-16	2.43527e-28
j=1	k=58	p=4.42354e-17	2.43529e-28
j=1	k=59	p=1.73472e-18	2.43529e-28
j=1	k=60	p=0	2.43529e-28
j=1	k=61	p=1.35308e-16	2.43548e-28
j=1	k=62	p=-5.63785e-17	2.43551e-28
j=1	k=63	p=2.04697e-16	2.43593e-28
j=1	k=64	p=5.72459e-17	2.43596e-28
j=1	k=65	p=-2.64816e-17	2.43597e-28
j=1	k=66	p=1.27394e-17	2.43597e-28
j=1	k=67	p=1.84748e-16	2.43631e-28
j=1	k=68	p=1.043e-16	2.43642e-28
j=1	k=69	p=-7.63278e-17	2.43648e-28
j=1	k=70	p=2.16407e-16	2.43695e-28
j=1	k=71	p=5.76796e-17	2.43698e-28
j=1	k=72	p=1.49013e-15	2.45918e-28
j=1	k=73	p=-4.62477e-15	2.67307e-28
j=1	k=74	p=1.67813e-15	2.70123e-28
j=1	k=75	p=-2.65413e-15	2.77167e-28
j=1	k=76	p=-3.11014e-15	2.8684e-28
j=1	k=77	p=-5.18682e-16	2.87109e-28
j=1	k=78	p=-9.36751e-17	2.87118e-28
j=1	k=79	p=5.20417e-18	2.87118e-28
j=1	k=80	p=-7.069e-17	2.87123e-28
j=1	k=81	p=1.21431e-17	2.87123e-28
j=1	k=82	p=-9.1073e-18	2.87124e-28
j=1	k=83	p=7.54605e-17	2.87129e-28
j=1	k=84	p=3.9465e-17	2.87131e-28
j=1	k=85	p=1.82146e-17	2.87131e-28
j=1	k=86	p=2.49987e-14	9.12064e-28
j=1	k=87	p=1.90698e-14	1.27572e-27
j=1	k=88	p=1.32706e-16	1.27574e-27
j=1	k=89	p=1.26336e-14	1.43535e-27
j=1	k=90	p=-6.50521e-18	1.43535e-27
j=1	k=91	p=3.38453e-14	2.58085e-27
j=1	k=92	p=1.96541e-14	2.96714e-27
j=1	k=93	p=1.83143e-14	3.30255e-27
j=1	k=94	p=1.94675e-14	3.68153e-27
j=1	k=95	p=3.75073e-14	5.08833e-27
j=1	k=96	p=-1.51037e-13	2.79006e-26
j=1	k=97	p=3.7343e-14	2.92951e-26
j=1	k=98	p=3.55159e-14	3.05564e-26
j=1	k=99	p=7.71254e-13	6.25388e-25
j=2	k=3	p=-6.28837e-17	6.25388e-25
j=2	k=4	p=7.52653e-16	6.25389e-25
j=2	k=5	p=4.30428e-17	6.25389e-25
j=2	k=6	p=4.33681e-17	6.25389e-25
j=2	k=7	p=1.02696e-15	6.2539e-25
j=2	k=8	p=-5.91974e-17	6.2539e-25
j=2	k=9	p=2.81893e-18	6.2539e-25
j=2	k=10	p=5.51859e-16	6.2539e-25
j=2	k=11	p=-6.09755e-16	6.25391e-25
j=2	k=12	p=9.63856e-17	6.25391e-25
j=2	k=13	p=-5.24754e-17	6.25391e-25
j=2	k=14	p=-8.34836e-18	6.25391e-25
j=2	k=15	p=-5.76796e-17	6.25391e-25
j=2	k=16	p=-5.59313e-17	6.25391e-25
j=2	k=17	p=1.44849e-15	6.25393e-25
j=2	k=18	p=-2.16483e-15	6.25398e-25
j=2	k=19	p=3.18322e-16	6.25398e-25
j=2	k=20	p=7.15573e-17	6.25398e-25
j=2	k=21	p=-5.1131e-16	6.25398e-25
j=2	k=22	p=8.65193e-17	6.25398e-25
j=2	k=23	p=2.08167e-17	6.25398e-25
j=2	k=24	p=4.70977e-16	6.25398e-25
j=2	k=25	p=5.26922e-17	6.25398e-25
j=2	k=26	p=2.03396e-16	6.25398e-25
j=2	k=27	p=-7.33896e-16	6.25399e-25
j=2	k=28	p=1.15316e-15	6.254e-25
j=2	k=29	p=-6.81963e-16	6.254e-25
j=2	k=30	p=-3.18343e-15	6.25411e-25
j=2	k=31	p=7.47124e-16	6.25411e-25
j=2	k=32	p=-1.02538e-16	6.25411e-25
j=2	k=33	p=1.19262e-17	6.25411e-25
j=2	k=34	p=3.23092e-17	6.25411e-25
j=2	k=35	p=2.25514e-17	6.25411e-25
j=2	k=36	p=1.25854e-15	6.25413e-25
j=2	k=37	p=3.03772e-15	6.25422e-25
j=2	k=38	p=4.90059e-17	6.25422e-25
j=2	k=39	p=3.46945e-18	6.25422e-25
j=2	k=40	p=4.52026e-15	6.25442e-25
j=2	k=41	p=2.90913e-15	6.25451e-25
j=2	k=42	p=-8.10983e-17	6.25451e-25
j=2	k=43	p=-7.01479e-17	6.25451e-25
j=2	k=44	p=-5.94967e-15	6.25486e-25
j=2	k=45	p=2.35489e-15	6.25492e-25
j=2	k=46	p=4.33681e-17	6.25492e-25
j=2	k=47	p=-1.5233e-16	6.25492e-25
j=2	k=48	p=3.08347e-16	6.25492e-25
j=2	k=49	p=-1.13256e-15	6.25493e-25
j=2	k=50	p=1.02782e-16	6.25493e-25
j=2	k=51	p=-1.25767e-17	6.25493e-25
j=2	k=52	p=8.47673e-15	6.25565e-25
j=2	k=53	p=-5.44269e-17	6.25565e-25
j=2	k=54	p=1.41814e-16	6.25565e-25
j=2	k=55	p=-1.80845e-16	6.25565e-25
j=2	k=56	p=6.31006e-17	6.25565e-25
j=2	k=57	p=-2.24972e-17	6.25565e-25
j=2	k=58	p=1.51788e-18	6.25565e-25
j=2	k=59	p=3.64292e-17	6.25565e-25
j=2	k=60	p=6.50521e-18	6.25565e-25
j=2	k=61	p=-1.30538e-16	6.25565e-25
j=2	k=62	p=-3.01408e-17	6.25565e-25
j=2	k=63	p=-9.97466e-18	6.25565e-25
j=2	k=64	p=-5.0307e-17	6.25565e-25
j=2	k=65	p=8.42357e-17	6.25565e-25
j=2	k=66	p=-6.35749e-17	6.25565e-25
j=2	k=67	p=2.77556e-17	6.25565e-25
j=2	k=68	p=8.78204e-18	6.25565e-25
j=2	k=69	p=1.07336e-16	6.25565e-25
j=2	k=70	p=-3.44803e-15	6.25577e-25
j=2	k=71	p=-1.32162e-14	6.25752e-25
j=2	k=72	p=-1.01611e-15	6.25753e-25
j=2	k=73	p=-6.70471e-16	6.25753e-25
j=2	k=74	p=3.09648e-16	6.25753e-25
j=2	k=75	p=-1.17593e-15	6.25755e-25
j=2	k=76	p=1.66805e-16	6.25755e-25
j=2	k=77	p=6.26669e-17	6.25755e-25
j=2	k=78	p=-2.12504e-17	6.25755e-25
j=2	k=79	p=4.72712e-17	6.25755e-25
j=2	k=80	p=4.51028e-17	6.25755e-25
j=2	k=81	p=4.68375e-17	6.25755e-25
j=2	k=82	p=-8.89046e-17	6.25755e-25
j=2	k=83	p=-1.99493e-17	6.25755e-25
j=2	k=84	p=1.48625e-14	6.25976e-25
j=2	k=85	p=2.07083e-17	6.25976e-25
j=2	k=86	p=-6.46521e-15	6.26017e-25
j=2	k=87	p=-3.90313e-18	6.26017e-25
j=2	k=88	p=-2.55872e-17	6.26017e-25
j=2	k=89	p=1.64799e-17	6.26017e-25
j=2	k=90	p=-1.66423e-14	6.26294e-25
j=2	k=91	p=-6.59954e-15	6.26338e-25
j=2	k=92	p=-5.33032e-15	6.26366e-25
j=2	k=93	p=-4.56005e-15	6.26387e-25
j=2	k=94	p=-8.46274e-15	6.26459e-25
j=2	k=95	p=-1.26028e-14	6.26618e-25
j=2	k=96	p=-4.32033e-14	6.28484e-25
j=2	k=97	p=-1.20832e-14	6.2863e-25
j=2	k=98	p=-1.06021e-14	6.28743e-25
j=2	k=99	p=-2.50143e-13	6.91314e-25
j=3	k=4	p=-7.11237e-17	6.91314e-25
j=3	k=5	p=7.80626e-18	6.91314e-25
j=3	k=6	p=-7.63278e-17	6.91314e-25
j=3	k=7	p=4.0766e-17	6.91314e-25
j=3	k=8	p=5.0307e-17	6.91314e-25
j=3	k=9	p=-1.35308e-16	6.91314e-25
j=3	k=10	p=-1.37043e-16	6.91314e-25
j=3	k=11	p=-1.13191e-16	6.91314e-25
j=3	k=12	p=-3.77302e-17	6.91314e-25
j=3	k=13	p=3.52149e-16	6.91314e-25
j=3	k=14	p=-1.0018e-15	6.91315e-25
j=3	k=15	p=6.46835e-16	6.91316e-25
j=3	k=16	p=3.8113e-15	6.9133e-25
j=3	k=17	p=-9.55833e-16	6.91331e-25
j=3	k=18	p=5.29091e-17	6.91331e-25
j=3	k=19	p=1.04083e-17	6.91331e-25
j=3	k=20	p=2.60209e-17	6.91331e-25
j=3	k=21	p=1.9082e-17	6.91331e-25
j=3	k=22	p=-4.33681e-17	6.91331e-25
j=3	k=23	p=-4.51028e-17	6.91331e-25
j=3	k=24	p=-6.85216e-17	6.91331e-25
j=3	k=25	p=8.58688e-17	6.91331e-25
j=3	k=26	p=1.9082e-17	6.91331e-25
